variable,index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Footprint_trans,3,0.0,2.445896807554222,18.07740000000224,3.406339659207899,18.07740000000224,18.0774000000033,18.07740000000224,18.07740000000224,18.07740000000224,18.07740000000224,18.07752782526305,32.31044150225638,36.1548000000044,30.10560363219195,36.1548000000044,36.1548000000044,36.1548000000044,26.0729543874839,34.11495972295393,18.07740000000224,18.07740000000224,18.07740000000224,18.07740000000226,18.07740000000224
Footprint_trans,4,4.3688451996679e-05,8.186000000013836,8.186000000001862,8.186000000001862,8.186000000001862,8.186000000001862,8.186000000001862,8.186019163303719,9.131079238075761,8.186034497040986,16.37200000000388,16.37200000000398,16.37200000000367,16.37199948321581,16.37200000000368,16.37200000000368,16.37200000000399,16.37200000000369,16.37200000000369,16.37200000000368,8.18601955167448,8.186000000001862,8.186000000001862,8.186000000001862
Footprint_trans,5,12.48000000000635,12.48000000000659,12.48000000000635,12.48000000000635,12.48000000000635,13.99181510449047,18.72000000000954,18.72000000000954,18.72000000000954,18.72000000000955,18.72000000000954,18.72000000000954,19.99001158066537,18.72000000000955,24.96000000001273,18.72000000000954,18.72002997423679,18.72000000000953,18.72000000000952,18.72000779965558,18.72000000000954,12.48000000000635,12.48000464222848,12.48000000000635
GenCosts_dist,1,11.93192,11.93178977376206,10.46562368332994,11.93192,11.93192,11.93192,11.98460132894153,14.39779913707629,15.30500684758452,14.57062579267947,15.17136621060999,13.70812792442158,15.30254832103851,13.27889161335309,15.30756127608278,14.42295190906789,14.68072790149103,14.61852312543394,14.08524557748128,15.30634514721517,15.0422969807717,13.03144365164764,11.93198005723317,13.83638150471577
GenCosts_dist,2,11.51320966344016,9.950416571143787,8.958883999999998,11.51318832207165,11.51328599505107,11.513326,11.51328377738148,11.513326,11.513326,11.513326,11.513326,11.513326,11.513326,11.513326,11.51329297174139,11.51314504645856,11.513326,11.51258696856551,11.513326,11.513326,11.513326,11.513326,11.51325155507403,11.51328663364921
GenCosts_dist,3,7.735058618914315,6.026261291419755,3.979055395456398,9.192456000000004,9.19378698712979,9.192761798531,9.192638894318243,12.46031985832754,12.46037367356339,12.45952707168445,12.46044826205873,9.192646241726969,9.196899749933564,11.55267803143028,9.192876458389538,9.193604412155057,12.45974520501859,9.830721877900096,9.192910186536281,12.46049331543194,12.45997661584595,9.192685648048608,11.65592649865042,11.57538859052491
GenCosts_dist,4,11.8065,11.80650377973809,11.80649968898221,11.8065,11.8065812399585,11.8065,11.80663406383106,11.8065,11.8065,11.8065,11.8064962822259,11.80580990058557,11.8065,11.80642132919098,11.80649583607076,11.80645268197347,11.8065,11.80641547516183,11.8065,11.8065,11.8065,11.80649648239962,11.8065,11.8064854491223
GenCosts_dist,5,4.365728803072503,4.364829609993166,4.364794490024985,9.0944,9.0944,9.094250422857892,9.0944,9.0944,9.0944,9.0944,9.0944,9.0944,9.0944,9.0944,9.09436561054527,9.0944,9.0944,9.0944,9.0944,9.0944,9.094116466676024,9.094196672875078,9.092802357179629,9.094316384911892
GenCosts_trans,1,38.84324334325183,47.07000000001069,21.80500000000496,47.06992119177588,47.07000000001069,47.07000000001069,47.07000000001069,68.36274461183548,75.79500000001723,74.08604543699737,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,75.79500000001723,69.59378576820912,68.80064627793112,47.07000000001069,39.4385084489807,21.80500000000496
GenCosts_trans,2,54.8078999999917,54.8078999999917,93.41684999998584,54.8078999999917,72.48079031891322,93.41684999998584,93.41684999998584,93.41684999998584,93.41684999998584,93.41684999998584,112.7929929328254,93.41684999998584,139.4957999999789,139.4957974402387,139.4957999999789,129.8307165941016,137.583887789777,139.4958000000487,93.41684999998584,93.41684999998584,93.41684999998584,93.41684999998584,93.41684999998584,76.29673202085222
GenCosts_trans,3,0.0,3.809273681198311,28.15399400000349,5.305080726614537,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349,54.83643457709125,62.0433880000077,50.70306256094094,62.0433880000077,62.0433880000077,62.0433880000077,43.14312368047728,58.21933416228587,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349,28.15399400000349
GenCosts_trans,4,0.0,25.52896000000581,25.52896000000581,25.52896000000581,25.52896000000581,25.52896000000581,25.52896000000581,25.52902898639428,28.93117136863789,25.52896000000581,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,54.99792000001251,25.52896000000581,25.52896000000581,25.52896000000581,25.52896000000581
GenCosts_trans,5,38.5040000000197,38.5040000000197,38.5040000000197,38.5040000000197,38.5040000000197,43.99169500684703,61.15440000003129,61.15440000003129,61.15440000003129,61.15440000003129,61.15440000003129,61.15440000003129,66.22549111279014,61.15440000003129,86.07040000004403,61.15440000003129,61.15440000003129,61.15440000003129,61.15440000003129,61.15443114361739,61.15440000003129,38.5040000000197,38.5040000000197,38.5040000000197
I,1,0.04028925517619024,0.0438424599353053,0.03560466789335791,0.03641632364266584,0.03827634151989324,0.04347221646727138,0.03462065511025172,0.04298588995890887,0.04267479414928093,0.0420637629757168,0.04183320669302598,0.04180494696153227,0.04153166181180248,0.04163073345347987,0.02750704109117024,0.04178596327525758,0.04194715120053388,0.04229259190363954,0.04267996042102215,0.04309989835922722,0.04312782650276586,0.03787482737148138,0.03390840046572736,0.03599083304879599
I,2,0.04066114097212228,0.04421310167387398,0.03590102286841904,0.03672903387674324,0.03864329026818235,0.04397938516598726,0.03515248245171128,0.04374996651208489,0.04360168980402167,0.04331108318330306,0.04321957480723339,0.04324712798498467,0.04313273618934542,0.04320638089685995,0.02871104285661259,0.04331801635338081,0.04340248372211886,0.04356946290730052,0.04375593449382866,0.04395793689698375,0.04395841363107478,0.03857149025739173,0.03447180889572563,0.03643538666581114
I,3,0.04124577570783557,0.04479571944938122,0.0363886096921815,0.03723494457151974,0.03924860257619396,0.0447957225,0.03595141688725408,0.04479571305399697,0.0447957225,0.0447957225,0.0447957225,0.0447957225,0.0447957225,0.0447957225,0.02989521932661164,0.0447957225,0.0447957225,0.0447957225,0.0447957225,0.0447957225,0.04479572179219066,0.03928954293761425,0.03509857347719822,0.03698087947253507
I,4,0.0008628222930875555,0.0005139813233456878,0.0004081283837755289,0.001325174978163123,0.00129530379562559,0.001246404920649033,0.002179103291146234,0.004387832365759953,0.002287255668723491,0.002682750078707872,0.002182075937939288,0.001181356229015379,0.001163508236511523,0.002179308406862226,0.001234787028833863,0.001180307403499382,0.002519146645836783,0.001373252264967174,0.001211077001898586,0.002322440512180903,0.003257539190718238,0.001233198160259871,0.002044837938896194,0.00294319007011723
I,4,0.03279333932919089,0.0402128936829682,0.03021442973680386,0.02599328431957373,0.02747806956882615,0.03411162636033668,0.02486022752784397,0.0292132321605752,0.02789140622020604,0.02669079365252681,0.03004302382407422,0.03775829901091115,0.03551202618949757,0.03034057074436263,0.01996666188493807,0.03705774893452245,0.02766455942505637,0.03462633026967889,0.03699339016956683,0.0278949493139593,0.02558900919535331,0.02984368043539193,0.02320421311715603,0.0229058880815083
I,6,0.03396033324954217,0.04141223434899689,0.0312003855676014,0.02686811835468763,0.0284570789955298,0.03528901927684742,0.02576177698061935,0.03017983311441565,0.02904426302374142,0.02798557675117404,0.03141244719305844,0.03913492764337428,0.03698682355171554,0.0316147647019198,0.02099768275795429,0.03843289907446232,0.02890423559457145,0.03594577062323291,0.03826281607963109,0.02895882923626592,0.02669334853551982,0.03105473407881732,0.02425195567321132,0.02375854732951882
I,7,0.03429468478574971,0.04175597258832246,0.03147443675295612,0.02712910389296009,0.02877425446628983,0.03573509657090376,0.02618248155010463,0.03073240808316465,0.02980778025710514,0.02898577438066995,0.03259702616907289,0.04044068989662086,0.03844543734034336,0.03291814968852399,0.02206747717822604,0.03982121565421025,0.0300880990331238,0.0370808728018545,0.03922310835047019,0.02966455584061414,0.02733071905323934,0.03166861604455529,0.02471602178493542,0.02408853468004994
I,8,0.03499581417754696,0.04247576347943002,0.03205134051157261,0.02764531771409232,0.02934927931188139,0.03643644375842819,0.02675102899490625,0.03139308091994934,0.03064439517615719,0.02997233349793779,0.03366818176917284,0.04153469595275289,0.03960289968306036,0.0339528209951161,0.02293541282979796,0.04102396284460279,0.0312491822992008,0.03837894256197881,0.04045560191643163,0.03065317301687123,0.02827196665638982,0.03259688168800533,0.02545643370591904,0.02467449219003597
I,9,0.005613699899861437,0.005679975575095012,0.005655450043191321,0.004513402816333167,0.007137841700184238,0.004764197698108449,0.004367167903532568,0.004237683419272654,0.005213376778229175,0.004158057468585562,0.005227210866989934,0.005083600431831444,0.006591517191312441,0.008601661172958883,0.004923795633344115,0.008589275866175347,0.008510809980097218,0.008623468111707593,0.008750271602964406,0.005125129558521271,0.005867648434409423,0.004311795163227597,0.005357114089254838,0.004349205366975214
I,9,0.01125986670517704,0.0197522421686721,0.01475715128357112,0.01020015923053542,0.01130984036837615,0.01613802147243732,0.01044826073966218,0.01113094822627958,0.01211707656199869,0.01498204385858018,0.0110684494195118,0.02245402751536757,0.01289460936547842,0.0101248073951234,0.009879669350966947,0.01298652533906802,0.007875442724304911,0.01000987262293968,0.0129699800378589,0.01134557384419315,0.009467032925379457,0.0204511581440082,0.009539028622485233,0.01059972570728008
I,10,0.005826684299560178,0.00589547991308889,0.005839518584541435,0.004643191700757312,0.007292971301878427,0.004881288569662025,0.004467488830186672,0.004340351693980601,0.005354656408580438,0.004291631874442143,0.005438596914791882,0.005351691557478692,0.006957141200753691,0.009082021085660206,0.005375945610206126,0.009210400245885085,0.00917440369882779,0.009314984046529159,0.009434803716644458,0.005655718827052104,0.006381661597596643,0.004660050745308363,0.005735563396796501,0.004602032696574021
I,11,0.01208549484378829,0.02067781881771347,0.01549763181212173,0.01088186053218563,0.01196504749568239,0.01717787685789811,0.01131035823037929,0.01204629183650754,0.0132005665298931,0.01665274861716477,0.01262074530322438,0.02438066680480383,0.01464879587123372,0.01166865954838219,0.01119797799927588,0.01463599790552934,0.009135902139132299,0.0113361356639137,0.01427461723663437,0.01229536029894043,0.01045215153993403,0.02181233256572636,0.01046148030681174,0.01138845975761598
I,11,0.0,0.0,0.0,0.0,1.144222216181346e-06,1.332668678256392e-06,2.513544798134197e-06,3.851412480161168e-06,5.877068871111045e-06,8.66142079986189e-06,1.0787224387499e-05,1.303622795681593e-05,1.433956558803784e-05,1.517901570478177e-05,1.51614351471561e-05,1.405009944152159e-05,1.179020823459475e-05,9.091601367919956e-06,6.946850935485624e-06,4.981219370727439e-06,3.701857439601232e-06,2.866718401227188e-06,2.138192857113612e-06,1.516280807260603e-06
I,12,0.006257232189018866,0.006331122692053635,0.006271136515350111,0.004984476485791088,0.007747330435350539,0.005279759304941231,0.004853982078039144,0.004766653101859249,0.005925229008441795,0.004756493956732221,0.006029343682140183,0.005943512974478455,0.007609891030798939,0.00979197301983793,0.005948031310004409,0.009883522776740001,0.009813625637082761,0.009932110673036244,0.01003566109977119,0.006143976415331253,0.006890477299937397,0.005050387919124559,0.006205503202454356,0.004961206687354072
I,13,0.01285925874132164,0.02154238838943756,0.01619277103053989,0.01150932843217847,0.01255682079474826,0.0180253068030117,0.01193217869521473,0.01262664107295092,0.0138222658620112,0.01752920051303972,0.01340573010242625,0.02531927307830165,0.0155050808041056,0.01242539038685515,0.01186494531416857,0.01549960660358425,0.009854218807805876,0.01216409853813757,0.01516246918996145,0.01299614786399711,0.01120808639296267,0.02288360677726504,0.01122852429208408,0.01207897182582339
I,16,0.01365626807518011,0.02243013318776835,0.01690962129644332,0.01215819968403552,0.01316956330416501,0.01889336010445216,0.01257481708525318,0.01322862405844926,0.014465920207048,0.01842775460519775,0.01421336907800736,0.02628124793589946,0.01638563322589143,0.01320694282949156,0.01255741543355788,0.01638966375135788,0.01059942615440186,0.01302031490337894,0.0160792722125274,0.01372622596904393,0.01199244035880362,0.02398248568884379,0.01202211990032422,0.01279518163939239
I,17,0.002788281765270344,0.004631301974136181,0.002716552295261231,0.003631943065766531,0.004255590841666864,0.00365800979543084,0.003979644419142821,0.003393214393765556,0.003670991760404569,0.003061277482015682,0.001994773121833748,0.006293569934529765,0.001890010218032804,0.001275754788944696,0.002668248786350717,0.001841565958586672,0.001799496221286691,0.001633689939062566,0.001718068579432978,0.003207311621192358,0.002297287546005878,0.005087287548999403,0.00216547446632204,0.003164861195952167
I,17,0.004644099841747926,0.007158614544221284,0.006544661120311964,0.00278495666894165,0.002749574395191979,0.007093420952492294,0.002722791534335127,0.003729392387161715,0.00420818268197943,0.00769361667491431,0.006966296703380554,0.007687586765128289,0.00836340568777924,0.007370296382869225,0.004098325268884474,0.007940974289244309,0.004994450078848901,0.006833805155530382,0.007927565935088482,0.004246743656637669,0.004578215401099353,0.007596863601537993,0.004475152934619152,0.003571535013343694
I,18,0.003130523333502281,0.00499067341778412,0.002968928718365822,0.003960412087143253,0.004574150030083537,0.00404370597090494,0.004350363591626588,0.003700142624895391,0.004004151533283291,0.003499620274690308,0.002335788193407294,0.006787526147823391,0.002240622757867828,0.001567632229401599,0.003014594059571861,0.002173769018267777,0.002064021033117363,0.001914471581189903,0.002016020545577742,0.00349826374999646,0.00258491381511964,0.005574616792447744,0.002491886322001855,0.003490566474678825
I,20,2.302995972449738e-05,2.306985628443764e-05,2.195262799402379e-05,2.123583166725527e-05,2.088014116985393e-05,2.305513898940142e-05,2.768051534194292e-05,3.45106367596209e-05,4.063542991317442e-05,4.421055499138822e-05,4.572002574762723e-05,4.652965808697671e-05,4.624670026199884e-05,4.728200670420493e-05,4.674948124106033e-05,4.730515041729014e-05,4.673051845281513e-05,4.621911338525797e-05,4.366183428444014e-05,4.063056952130977e-05,3.727798595925441e-05,3.371522919299074e-05,3.016269679646568e-05,2.767350349110007e-05
I,20,0.003912519166318316,0.005812618615721108,0.003553786026287299,0.004699186641132563,0.005286227989652866,0.004922939882309087,0.00523625128744335,0.00449987133659297,0.004913126537916553,0.004700661785268309,0.003318101413469027,0.008170061571503157,0.003247964444888781,0.0024434011537571,0.00403518082640052,0.003195214247405226,0.002932833954775725,0.002855242734317203,0.002987684658285072,0.004408593713855566,0.003439730072500289,0.006859467077497099,0.00332826199097527,0.00430434816085836
I,21,9.687145686852783e-06,9.708056803296529e-06,9.490674931764373e-06,9.237973311664834e-06,9.024815854389997e-06,9.906829087740232e-06,1.158570396355283e-05,1.366160915056399e-05,1.506177323552481e-05,1.565018961871183e-05,1.594111821855939e-05,1.596148466038234e-05,1.594977268241256e-05,1.593961939796051e-05,1.535071813734744e-05,1.477816227661818e-05,1.365947401207147e-05,1.285582720089276e-05,1.207972787394475e-05,1.183294442990774e-05,1.182520454819854e-05,1.158166387494352e-05,1.109858129419056e-05,1.061132759967085e-05
I,22,0.003469890387391544,0.006492107134054669,0.004757175667477073,0.005272293816589696,0.005359944742248646,0.005966959786258486,0.004942622584227791,0.004573477366996273,0.004269185104122643,0.004719055511267891,0.00402529658933373,0.01004705521860058,0.004046835114427712,0.003876749640080834,0.003578483981804585,0.004546864121786507,0.003669954412751934,0.003821682492784972,0.004806582661400215,0.004275986387990694,0.004398526248488291,0.007354399429779196,0.005311030387803645,0.00498888383917462
I,22,1.388036956451561e-05,1.388614693639515e-05,1.3398619951445e-05,1.283080148144472e-05,1.257323285854225e-05,1.257095690730126e-05,1.257047506206431e-05,1.282319181250411e-05,1.307841312572336e-05,1.333836205066985e-05,1.360118880008543e-05,1.386953953226056e-05,1.440481499485485e-05,1.467837598361423e-05,1.495005256496418e-05,1.55183825909833e-05,1.580443716375603e-05,1.63850156596088e-05,1.667995006563173e-05,1.668117845252337e-05,1.638542497101348e-05,1.609572948569613e-05,1.55284412766722e-05,1.495610391715257e-05
I,24,0.0001062300420268498,0.0001064337903433256,0.0001007365666759185,9.861028883007918e-05,0.0001010929751470801,0.000112642583541698,0.0001373582750657398,0.0001762369766809118,0.0002197509749399265,0.0002592377892152901,0.0002867537306634307,0.0002885671002012619,0.0003089661338208757,0.0003196663072877073,0.0003174299818743556,0.0003153244554411923,0.0002972608495311689,0.0002859916313205596,0.0002569660579482762,0.0002138483494931672,0.000187456233782261,0.000167673954003196,0.0001550859274917622,0.0001292709037900201
I,24,0.0001610947251219795,0.0005274547201750041,0.000213748391261449,0.001020140265699276,0.001034320525100035,0.0009971787912703648,0.0009611522596400448,0.00090248686398606,0.0008518820433306218,0.0008172547832209979,0.0007923183662475944,0.001997264092508212,0.0007231369253375834,0.0006978051667476488,0.0007222994192168935,0.0006775279957768481,0.0007247402248678586,0.000699835360143021,0.0007182875947125381,0.0007984095690318503,0.0008355762485065435,0.0009050578476927328,0.000875275828441116,0.0009489944007781886
I,26,8.964566322946755e-05,8.971642892797733e-05,8.547522618380521e-05,8.261008618839672e-05,8.327477191041978e-05,8.675798218157989e-05,0.0001038298257845502,0.0001257656746304687,0.0001499173321077579,0.0001692140099985332,0.000181364972255382,0.0001919993705457222,0.0002003825785035846,0.0002069293092089799,0.0002080331747846748,0.0002069257646605982,0.0001992924839827389,0.0001886227072092351,0.0001762222851324223,0.0001613741384638027,0.000145288464223807,0.0001327797815929474,0.0001199211704791448,0.0001077216835974337
I,27,0.0001897797932340125,0.0005835087684955783,0.0002560581042461083,0.00110048171648204,0.001124307137804099,0.001100301598696419,0.00108364469604876,0.001043012702124167,0.00100927215250619,0.0009866947365285716,0.0009702147267175828,0.002308550640019834,0.0008990800652899965,0.0008690922550603442,0.0008925727745908316,0.0008304209069378887,0.0008706523686913505,0.0008237513538186819,0.0008281891849294876,0.0009020477490513993,0.0009308452555959809,0.001010281002625487,0.0009574993107242105,0.001029705434988242
I,28,2.514977918991985e-05,2.465163866307615e-05,2.389914101579145e-05,2.30490123339136e-05,2.299089416941058e-05,2.421136239326345e-05,2.79281239142798e-05,3.579676541674575e-05,4.236172318932991e-05,4.585955631002143e-05,4.688991022474822e-05,4.744035221058153e-05,4.792926107560596e-05,4.897921147527966e-05,4.897376101056742e-05,4.95078747009509e-05,4.950601029607174e-05,4.897343397147775e-05,4.740064763388773e-05,4.413251412130058e-05,4.042419925441271e-05,3.513793138506376e-05,3.201473067339292e-05,2.903705365403067e-05
I,28,0.0,0.0,0.0,0.0,1.017353488872788e-06,1.332668678256392e-06,2.25221006625336e-06,3.851412480161168e-06,5.999066732097057e-06,8.475650527926131e-06,1.059779029960078e-05,1.270345919723838e-05,1.408686599013236e-05,1.496310706181969e-05,1.496260057315476e-05,1.379998515144219e-05,1.161689728421518e-05,8.925365883692806e-06,6.790300533529045e-06,4.981219370727439e-06,3.701857439601232e-06,2.866718401227188e-06,2.138192857113612e-06,1.516280807260603e-06
I,29,0.0002571040038668163,0.0007050704890331594,0.0003506236507171921,0.001259418000431915,0.00128540875495443,0.001268990106782237,0.001272335246390266,0.00125106257184723,0.00122771002448522,0.0012062580632835,0.001187332327720309,0.002657639041858378,0.001105584389719206,0.001070914258600101,0.001093611747711316,0.001013468113148248,0.001051060420196769,0.00098913858107919,0.0009881699253142314,0.001069356432206479,0.001099520736739637,0.001210961491796534,0.001122829919093518,0.001195954788746275
I,30,3.413217693643177e-06,3.413217693643177e-06,3.134664034926027e-06,2.999851010761085e-06,2.999876270022801e-06,3.272559276938151e-06,4.006115625823139e-06,5.588381687057543e-06,7.117180776470787e-06,8.155137382736049e-06,8.594842216435725e-06,8.833357769967249e-06,8.827410010534222e-06,9.275848727996239e-06,9.507185889852213e-06,1.023368681995211e-05,1.096760239429176e-05,1.148576299178219e-05,1.096639686619732e-05,9.741794637991276e-06,8.153093331396109e-06,6.454187362569285e-06,5.333785232049247e-06,4.646109167404746e-06
I,32,0.0003111509411002765,0.0007956824209757466,0.0004198215834633241,0.001370956007207639,0.001398282892850655,0.001386143089706066,0.001402594380290297,0.001400472917362077,0.001396018655734734,0.001385409047894723,0.001369810464474366,0.002942849684609292,0.001282501087448536,0.001249055226898864,0.001276718334308579,0.001194683313887809,0.001243796923718778,0.001179069290577609,0.001173323669790017,0.001252168298804867,0.001268578604321972,0.001391007186752076,0.001262524280587623,0.001331282768233343
P,1,-0.183987744345308,-0.1485938967899103,-0.11270601470536,-0.1939161411075974,-0.1975680617479523,-0.1880415969666229,-0.1889676736724127,-0.2111132666200692,-0.2100019355763007,-0.1901306878600378,-0.1927241685729519,-0.1388922358073247,-0.1733049724903259,-0.1475670647727677,-0.1689965456620285,-0.1508919362497254,-0.1851941839984621,-0.1760012008495453,-0.152059005682964,-0.2110887722958069,-0.1968300206810948,-0.1721055934848558,-0.1677373434922523,-0.1927430548621666
P,2,-0.1850599509629437,-0.1496867047796185,-0.1137142485888244,-0.1949655414546923,-0.1987012923079194,-0.1893875974942099,-0.190589754021405,-0.2132215799443798,-0.2125457573777169,-0.1931091920115877,-0.1960294180577269,-0.1424885571496383,-0.1770824503602267,-0.1514540619558119,-0.1727994697107906,-0.1546341247445948,-0.1886459504040484,-0.1790539320239456,-0.1547491780538706,-0.2134528403289765,-0.1989031794801532,-0.1739293241283495,-0.1693191119838473,-0.1941180280555562
P,3,-0.1886788179279069,-0.1535043685939564,-0.1170611142567144,-0.1983961658767215,-0.2023901380521869,-0.1936416298605872,-0.1947121448911312,-0.2182392558754034,-0.2179634379597314,-0.1988177844715875,-0.2019561944701182,-0.1485244256096392,-0.1831910471922112,-0.1575626585557383,-0.1779645455188797,-0.1604518095646626,-0.1941727231095205,-0.1842170644839402,-0.1595850348965463,-0.2179977843908214,-0.2032299394258054,-0.1777659185328547,-0.1728119200985695,-0.1976071533060165
P,4,-0.02991795850727353,-0.02290193010915621,-0.01421646947312846,-0.03598962769707238,-0.03698718171738365,-0.03581599923817707,-0.03661476548658481,-0.04932185889329034,-0.04914752574867381,-0.04908597590659197,-0.04763536292537114,-0.03463712341310031,-0.03465408778976792,-0.04547889482621986,-0.03615026440713193,-0.03490279337425838,-0.04937775555334194,-0.03778612598779117,-0.03538002923981311,-0.04961346083595086,-0.0496404968126247,-0.0355108014709373,-0.04619743076202174,-0.04629619524517034
P,4,-0.1624281747401769,-0.1343583699865798,-0.1064077395826882,-0.165847351688624,-0.1688251875341829,-0.1613274058246348,-0.1614892570570322,-0.1724005250614963,-0.1723170217925002,-0.1532553492765934,-0.1579203621812912,-0.1176145796181235,-0.1523099879265985,-0.1158323176086152,-0.1454735786860278,-0.1294860694348275,-0.1486572732452542,-0.1504481383620717,-0.1282867795185835,-0.1723582498752521,-0.1575004557908099,-0.1461783929532956,-0.1303863376994768,-0.1550075765459064
P,6,-0.1654823318065744,-0.1374363731364961,-0.109416700789336,-0.1687697216677278,-0.1717526421869679,-0.1643494506854876,-0.1646626347433695,-0.1758062246990273,-0.1759372714073764,-0.1569449390919338,-0.1616209180123096,-0.1213398471458546,-0.1560647457619622,-0.1195698848556624,-0.1491408072724602,-0.1331363626847329,-0.1521679827720664,-0.1538722888280659,-0.1316819805300307,-0.1756873141012844,-0.1607859065061392,-0.149477800102318,-0.1336276119576289,-0.1581381798705262
P,7,-0.1671829298631743,-0.1393249956457197,-0.1110098643818206,-0.1702897470858296,-0.1733868531775325,-0.166340894907565,-0.1667406292784313,-0.1784352451671185,-0.1789793594723829,-0.1604026806063263,-0.1654969390716769,-0.1257044405312492,-0.1605608785693265,-0.1240358222278129,-0.1533333074824645,-0.1376308013107116,-0.1561262348676999,-0.1576067546089407,-0.1351067906471623,-0.1785439726959174,-0.1632928404128067,-0.1518758650131151,-0.1356322877066063,-0.1599088587304986
P,8,-0.1689633976774015,-0.1411129434091969,-0.1127146597139077,-0.1719537724035427,-0.1750525824568449,-0.1680864393430579,-0.1686583082990365,-0.1806484782397703,-0.1814827558675589,-0.163087224939825,-0.1682579072453362,-0.1285096392272257,-0.1633641454604887,-0.1269061670488074,-0.1562289988866725,-0.1406536732735568,-0.1592484240499986,-0.1608088015430763,-0.1382381862490789,-0.1814837458689331,-0.1659756843708983,-0.1543084858861837,-0.1378395841318302,-0.1619699172226874
P,9,-0.06917507421693052,-0.06917074071131993,-0.06935602169264254,-0.0696053958176422,-0.06937761134554246,-0.06914609899013875,-0.0684077116056824,-0.06753586302314264,-0.06707577716782515,-0.06616104487885602,-0.06693597840852701,-0.06508439064272759,-0.0659328405165625,-0.06537047595611295,-0.06531996415411076,-0.06508772345781845,-0.06521030687688455,-0.06553392991952273,-0.06597107160613462,-0.06665130360644357,-0.06638824152580806,-0.06710816652410774,-0.06760841901182053,-0.06828411554137175
P,9,-0.09263520500927108,-0.07532046401723684,-0.0563409000242041,-0.104975885160714,-0.1084347458779389,-0.09923241815862922,-0.1059808337332132,-0.1062057069988584,-0.1111705920660592,-0.100543115319317,-0.09446354293436661,-0.07812664679940526,-0.09164496202956439,-0.07478573205434226,-0.1023690020882822,-0.08145210553390912,-0.08980322763753221,-0.08880456917665863,-0.08146811753426063,-0.1081412251882666,-0.100779240009664,-0.1013405666594155,-0.08346573763263056,-0.1067911601872506
P,10,-0.07065082114487992,-0.07064845519419981,-0.07065031592415988,-0.07072001887075695,-0.07045892608886016,-0.0700857116008701,-0.06933548954409768,-0.06849636908159044,-0.06813802034111041,-0.06737470530946177,-0.06843699002832104,-0.06694655702127168,-0.06824092675490391,-0.0681757015171297,-0.06841920019856255,-0.06862390067487234,-0.06900000282203407,-0.0694367382146056,-0.06980457875018407,-0.07019490916489694,-0.0696616970474992,-0.06996874373696307,-0.07013611588391329,-0.0704157534310562
P,11,-0.09653979609639435,-0.07944158161443457,-0.06025874847122255,-0.1087774156196418,-0.11229995103434,-0.1035562646358251,-0.1107386564363169,-0.1117093722306735,-0.1173215580428521,-0.1072902058912151,-0.1014726929566383,-0.08572308662415966,-0.0991779942569855,-0.0823527674222184,-0.1098514477861583,-0.08880299177340954,-0.09657911589218593,-0.09512677434959357,-0.08739161431827967,-0.1136511808444194,-0.1059518193681221,-0.1065448639585974,-0.0880930730223147,-0.1111509359250191
P,11,0.000836372,0.000836372,0.0008000080000000001,0.000836372,0.0009091,0.00109092,0.001418196,0.001854564,0.002290932,0.0027273,0.003054576,0.003345488,0.003527308,0.0036364,0.0036364,0.003490944,0.003200032,0.002800028,0.002436388,0.002109112,0.0018182,0.001600016,0.001381832,0.001163648
P,12,-0.07342907520000005,-0.07342909618060682,-0.07342907361074198,-0.07338543840000006,-0.07321130799164623,-0.07290543360000008,-0.07246975231434712,-0.07199152948048974,-0.07188774453197543,-0.07115996160000007,-0.07226271141994003,-0.07076958313936306,-0.07211627733327083,-0.07211956920302001,-0.07216964038324697,-0.07235245901141274,-0.07258091039871224,-0.07287591048973864,-0.07313791024258422,-0.0733696777553508,-0.07282354176138742,-0.07303644564727547,-0.07316736068394147,-0.07329883532103904
P,13,-0.09988456789441998,-0.08283497898931784,-0.06354945998900005,-0.1119691718588625,-0.1154612092307914,-0.1067481461958894,-0.1138964166370104,-0.1149073853780001,-0.120562630685065,-0.1105884014140885,-0.1047841610452125,-0.089137634316153,-0.1026103107094889,-0.0858042015604815,-0.1133361074776573,-0.09238073352386059,-0.1001616073691584,-0.09879492930140704,-0.09111292414574307,-0.1173603592724566,-0.1096146204997539,-0.1102366841091379,-0.09164689675834968,-0.1146367941221675
P,16,-0.1033266655107707,-0.08638587264084517,-0.06695917118791762,-0.115247237534944,-0.1187154518157628,-0.1100733638611841,-0.1171432843688674,-0.1181987243163249,-0.123905676096011,-0.1140169375711926,-0.1081968027164222,-0.09273628179055719,-0.1061589804521085,-0.08934981954735247,-0.1169100353169642,-0.0960749092503821,-0.1038203482534728,-0.1025564170975187,-0.09494870712117831,-0.1211669644744717,-0.113363362760203,-0.1140977389311716,-0.0952869149398344,-0.1182136702656965
